,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,intl_plan_yes,voice_mail_plan_yes
15,0.375,0.2692307692307693,0.8500711237553343,0.5575757575757576,0.8500669344042837,0.5418863503222027,0.46835443037974683,0.5418821096173734,0.6312533620225927,0.32515337423312884,0.6317991631799162,0.5950000000000001,0.2,0.5944444444444444,0.5555555555555556,0.0,1.0
16,0.4827586206896552,0.0,0.3758179231863442,0.43636363636363634,0.37583668005354753,0.6596367896895138,0.6012658227848101,0.6597724922440538,0.5997848305540613,0.6809815950920245,0.6001195457262403,0.34500000000000003,0.30000000000000004,0.34444444444444444,0.3333333333333333,0.0,0.0
17,0.5301724137931034,0.576923076923077,0.411095305832148,0.21212121212121213,0.411144578313253,0.70298769771529,0.5632911392405063,0.703205791106515,0.5467993544916622,0.42944785276073616,0.5469216975493125,0.6000000000000001,0.35000000000000003,0.6,0.2222222222222222,0.0,1.0
18,0.25431034482758624,0.0,0.5524893314366999,0.6484848484848484,0.552376171352075,0.44434680726420617,0.6012658227848101,0.4443295415374009,0.1777837547068316,0.4355828220858896,0.17812313209802744,0.5599999999999999,0.1,0.5592592592592592,0.2222222222222222,0.0,0.0
19,0.31896551724137934,0.0,0.47425320056899,0.6848484848484848,0.4742302543507363,0.36906854130052724,0.6962025316455697,0.3691830403309203,0.44029047875201716,0.6687116564417178,0.44052600119545726,0.505,0.15000000000000002,0.5055555555555555,0.3333333333333333,1.0,0.0
20,0.3706896551724138,0.0,0.4785206258890469,0.5575757575757576,0.4784136546184739,0.5928529584065612,0.5569620253164558,0.5928990003447088,0.393491124260355,0.5337423312883436,0.39390316796174535,0.645,0.15000000000000002,0.6444444444444444,0.1111111111111111,0.0,0.0
21,0.5344827586206896,0.4807692307692308,0.5408250355618777,0.806060606060606,0.5408299866131191,0.4651435266549502,0.310126582278481,0.4650120648052396,0.21732114039806344,0.6012269938650306,0.2175732217573222,0.625,0.15000000000000002,0.6259259259259259,0.2222222222222222,0.0,1.0
22,0.5086206896551724,0.0,0.23300142247510672,0.45454545454545453,0.23293172690763053,0.6780902167545402,0.6455696202531646,0.6780420544639779,0.5107584722969338,0.6932515337423313,0.5110579796772265,0.44500000000000006,0.05,0.4444444444444444,0.2222222222222222,0.0,0.0
23,0.26724137931034486,0.25,0.6093883357041252,0.3696969696969697,0.6092704149933065,0.4654364381956648,0.48101265822784806,0.46535677352637017,0.40559440559440557,0.34355828220858897,0.40585774058577406,0.515,0.1,0.5148148148148147,0.0,0.0,1.0
24,0.3017241379310345,0.0,0.2938833570412518,0.6242424242424243,0.2938420348058902,0.3403632103104862,0.4240506329113924,0.3402275077559462,0.3808499193114578,0.5276073619631901,0.38135086670651525,0.45,0.1,0.45,0.2222222222222222,0.0,0.0
25,0.896551724137931,0.0,0.43726884779516356,0.6363636363636364,0.43724899598393574,0.487111892208553,0.4746835443037974,0.4870734229576008,0.47767616998386225,0.50920245398773,0.47818290496114757,0.535,0.1,0.5351851851851852,0.0,0.0,0.0
26,0.22844827586206895,0.6346153846153847,0.4603129445234709,0.44242424242424244,0.4603413654618474,0.7343292325717633,0.2911392405063291,0.7345742847294037,0.35153308230231306,0.39263803680981596,0.35206216377764493,0.685,0.2,0.6851851851851852,0.0,0.0,1.0
27,0.3060344827586207,0.0,0.39800853485064014,0.7090909090909091,0.39792503346720215,0.5896309314586995,0.5316455696202532,0.589796621854533,0.5852608929532007,0.49693251533742333,0.5857740585774058,0.635,0.2,0.6351851851851852,0.2222222222222222,0.0,0.0
28,0.0,0.5,0.19829302987197725,0.509090909090909,0.19829317269076305,0.6681312243702402,0.4240506329113924,0.6680455015511892,0.556750941366326,0.6748466257668712,0.557083084279737,0.41500000000000004,0.15000000000000002,0.41481481481481486,0.2222222222222222,0.0,1.0
29,0.5431034482758621,0.0,0.39715504978662874,0.5696969696969697,0.3970883534136546,0.6403046280023433,0.6329113924050633,0.6404688038607377,0.2794513179128563,0.4662576687116564,0.27973699940227137,0.44000000000000006,0.2,0.4407407407407407,0.2222222222222222,0.0,0.0
30,0.33620689655172414,0.5961538461538461,0.29331436699857755,0.5454545454545454,0.29334002677376175,0.6464557703573521,0.7784810126582279,0.6466735608410893,0.14308768154922002,0.4907975460122699,0.1434548714883443,0.61,0.4,0.6092592592592593,0.3333333333333333,0.0,1.0
31,0.5301724137931034,0.0,0.4463726884779517,0.4484848484848485,0.44628514056224905,0.5082015231400118,0.4430379746835443,0.5081006549465702,0.4244217321140398,0.5337423312883436,0.42498505678422,0.44000000000000006,0.1,0.4407407407407407,0.1111111111111111,0.0,0.0
32,0.1206896551724138,0.0,0.5564722617354196,0.4303030303030303,0.5563922356091031,0.3049209138840071,0.3924050632911392,0.3047225094794898,0.3372781065088757,0.4601226993865031,0.33771667662881055,0.71,0.2,0.7092592592592593,0.1111111111111111,0.0,0.0
33,0.39224137931034486,0.0,0.5590327169274538,0.49696969696969695,0.5590696117804551,0.4912126537785588,0.4873417721518987,0.49120992761116844,0.3765465303926842,0.5337423312883436,0.37656903765690375,0.54,0.1,0.5407407407407407,0.2222222222222222,0.0,0.0
34,0.5991379310344828,0.0,0.5322901849217638,0.6666666666666666,0.5322958500669344,0.3974809607498535,0.36708860759493667,0.3974491554636332,0.5061861215707371,0.6809815950920245,0.506276150627615,0.42500000000000004,0.1,0.4259259259259259,0.2222222222222222,0.0,0.0
35,0.44396551724137934,0.0,0.8116642958748223,0.45454545454545453,0.8115796519410977,0.3178090216754541,0.6265822784810127,0.3178214408824543,0.42657342657342656,0.5337423312883436,0.42677824267782427,0.525,0.1,0.5259259259259259,0.2222222222222222,0.0,0.0
36,0.4870689655172414,0.0,0.5749644381223329,0.6060606060606061,0.574966532797858,0.507908611599297,0.569620253164557,0.5077559462254394,0.7224314147391071,0.6625766871165644,0.7226539151225344,0.665,0.25,0.6648148148148147,0.2222222222222222,0.0,0.0
37,0.5689655172413793,0.0,0.4719772403982931,0.593939393939394,0.4718875502008032,0.40890451083772705,0.620253164556962,0.4088245432609445,0.49946207638515333,0.6625766871165644,0.49970113568439933,0.5599999999999999,0.55,0.5592592592592592,0.2222222222222222,0.0,0.0
38,0.521551724137931,0.0,0.5405405405405406,0.7575757575757576,0.5404953145917001,0.3491505565319274,0.4113924050632911,0.34918993450534297,0.5207100591715977,0.34355828220858897,0.5212193664076509,0.795,0.15000000000000002,0.7944444444444444,0.3333333333333333,0.0,0.0
39,0.6077586206896551,0.0,0.24125177809388337,0.5757575757575758,0.24129852744310576,0.3350908025776216,0.3227848101265823,0.3350568769389865,0.6113501882732653,0.8343558282208589,0.6114763897190675,0.71,0.30000000000000004,0.7092592592592593,0.2222222222222222,0.0,0.0
40,0.3405172413793104,0.6346153846153847,0.5388335704125178,0.6606060606060606,0.5388219544846051,0.37024018746338605,0.35443037974683544,0.3702171664943123,0.49946207638515333,0.656441717791411,0.49970113568439933,0.5599999999999999,0.2,0.5592592592592592,0.1111111111111111,0.0,1.0
41,0.39224137931034486,0.40384615384615385,0.6480796586059745,0.6484848484848484,0.6480923694779116,0.3927943760984183,0.36708860759493667,0.39262323336780414,0.636094674556213,0.36809815950920244,0.6365809922295278,0.6200000000000001,0.15000000000000002,0.6203703703703703,0.0,0.0,1.0
42,0.3620689655172414,0.0,0.572972972972973,0.3151515151515151,0.5729585006693441,0.6066198008201523,0.5822784810126582,0.6066873491899345,0.6167294244217322,0.5766871165644172,0.6168559473998804,0.6000000000000001,0.15000000000000002,0.6,0.1111111111111111,0.0,0.0
43,0.521551724137931,0.0,0.09985775248933144,0.37575757575757573,0.09989959839357429,0.46426479203280613,0.4873417721518987,0.46432264736297824,0.614308768154922,0.2822085889570552,0.6144650328750747,0.635,0.1,0.6351851851851852,0.1111111111111111,0.0,0.0
44,0.25431034482758624,0.0,0.6529160739687055,0.5515151515151515,0.6529451137884873,0.39660222612770946,0.3481012658227848,0.3964150293002413,0.3743948359332975,0.39263803680981596,0.3747758517632994,0.66,0.15000000000000002,0.6592592592592592,0.2222222222222222,0.0,0.0
45,0.47413793103448276,0.0,0.6096728307254624,0.7151515151515152,0.6096050870147256,0.5454012888107791,0.4050632911392405,0.5453291968286798,0.4281871974179666,0.5276073619631901,0.4285714285714286,0.6000000000000001,0.1,0.6,0.1111111111111111,0.0,0.0
46,0.6120689655172414,0.42307692307692313,0.40341394025604554,0.703030303030303,0.40344712182061576,0.4247217340363211,0.5506329113924051,0.4246811444329542,0.41662183969876276,0.7239263803680982,0.4166168559473999,0.39,0.15000000000000002,0.3907407407407407,0.1111111111111111,0.0,1.0
47,0.3663793103448276,0.44230769230769235,0.6415362731152205,0.6484848484848484,0.6415662650602411,0.6561218512009374,0.5886075949367089,0.6563254050327474,0.5984400215169446,0.4233128834355828,0.5989240884638375,0.49000000000000005,0.1,0.4907407407407407,0.0,0.0,1.0
48,0.4181034482758621,0.5961538461538461,0.516642958748222,0.6787878787878788,0.516566265060241,0.581136496777973,0.5569620253164558,0.5811789038262668,0.5731576116191501,0.6687116564417178,0.5732217573221757,0.645,0.2,0.6444444444444444,0.2222222222222222,0.0,1.0
49,0.38362068965517243,0.0,0.3988620199146515,0.5878787878787879,0.3987617135207496,0.5612185120093732,0.569620253164557,0.5611857980006894,0.2603550295857988,0.6993865030674846,0.2606096832038255,0.355,0.1,0.3555555555555555,0.1111111111111111,0.0,0.0
50,0.4956896551724138,0.5576923076923077,0.4617354196301565,0.5515151515151515,0.4616800535475234,0.7527826596367897,0.4240506329113924,0.7528438469493277,0.4558902635825712,0.7300613496932515,0.4560669456066946,0.585,0.1,0.5851851851851851,0.3333333333333333,1.0,1.0
51,0.6551724137931034,0.0,0.5513513513513514,0.5454545454545454,0.551372155287818,0.5067369654364382,0.689873417721519,0.5067218200620476,0.42899408284023666,0.588957055214724,0.42916915720263005,0.42500000000000004,0.15000000000000002,0.4259259259259259,0.1111111111111111,0.0,0.0
52,0.6293103448275862,0.0,0.47965860597439547,0.5575757575757576,0.47958500669344045,0.4844756883421206,0.6012658227848101,0.4843157531885556,0.5199031737493276,0.50920245398773,0.5200239091452481,0.7200000000000001,0.4,0.7203703703703703,0.2222222222222222,0.0,0.0
53,0.5732758620689655,0.6538461538461539,0.7032716927453769,0.6363636363636364,0.7031459170013388,0.5951962507322789,0.7658227848101266,0.5953119613926233,0.4386767079074772,0.39263803680981596,0.43873281530185304,0.305,0.25,0.3055555555555555,0.2222222222222222,0.0,1.0
54,0.5431034482758621,0.6923076923076923,0.5211948790896159,0.7090909090909091,0.5210843373493976,0.3060925600468658,0.4050632911392405,0.3061013443640124,0.6457772996234535,0.36196319018404904,0.6461446503287507,0.5599999999999999,0.4,0.5592592592592592,0.1111111111111111,0.0,1.0
55,0.8620689655172414,0.40384615384615385,0.5462304409672831,0.5878787878787879,0.5461847389558233,0.6350322202694786,0.4367088607594936,0.6349534643226473,0.2498655190962883,0.6932515337423313,0.2498505678421996,0.755,0.15000000000000002,0.7555555555555555,0.1111111111111111,0.0,1.0
56,0.5301724137931034,0.7115384615384616,0.4586059743954481,0.6606060606060606,0.4585006693440428,0.5328060925600469,0.4240506329113924,0.5329196828679765,0.5602474448628295,0.4601226993865031,0.5606694560669456,0.44500000000000006,0.2,0.4444444444444444,0.1111111111111111,0.0,1.0
57,0.4827586206896552,0.75,0.5968705547652917,0.4666666666666667,0.5968875502008032,0.4153485647334505,0.4936708860759494,0.4153740089624267,0.3671328671328671,0.5398773006134969,0.36760310818888225,0.45,0.2,0.45,0.1111111111111111,0.0,1.0
58,0.7586206896551724,0.0,0.6623044096728308,0.6424242424242425,0.6623159303882196,0.4478617457527826,0.5379746835443038,0.4477766287487074,0.5083378160301237,0.3987730061349693,0.5086670651524209,0.625,0.35000000000000003,0.6259259259259259,0.2222222222222222,0.0,0.0
59,0.4396551724137931,0.5384615384615385,0.3442389758179232,0.6363636363636364,0.34421017402945114,0.7267135325131809,0.5569620253164558,0.7266459841433989,0.36928456159225387,0.39263803680981596,0.36939629408248653,0.385,0.2,0.3851851851851852,0.2222222222222222,0.0,1.0
60,0.5689655172413793,0.0,0.6850640113798009,0.43636363636363634,0.6850736278447122,0.5284124194493263,0.3164556962025316,0.5284384694932782,0.5102205486820872,0.39263803680981596,0.5104602510460251,0.385,0.25,0.3851851851851852,0.1111111111111111,0.0,0.0
61,0.4224137931034483,0.0,0.6893314366998579,0.6181818181818182,0.6892570281124497,0.9625073227885179,0.569620253164557,0.9627714581178903,0.37627756858526085,0.49693251533742333,0.37656903765690375,0.5650000000000001,0.15000000000000002,0.5648148148148148,0.0,1.0,0.0
62,0.6120689655172414,0.0,0.6352773826458038,0.6,0.6352074966532798,0.42413591095489167,0.7341772151898734,0.4239917269906928,0.4835933297471759,0.44171779141104295,0.484160191273162,0.225,0.2,0.22592592592592592,0.0,0.0,0.0
63,0.26724137931034486,0.6346153846153847,0.5240398293029872,0.6727272727272727,0.5239290495314591,0.8503222026947862,0.4873417721518987,0.8503964150293002,0.6476600322754169,0.26380368098159507,0.6479378362223551,0.61,0.2,0.6092592592592593,0.1111111111111111,0.0,1.0
64,0.26724137931034486,0.0,0.602275960170697,0.6484848484848484,0.6022423025435074,0.7305213825424721,0.4113924050632911,0.7304377800758359,0.4844002151694459,0.588957055214724,0.48475791990436345,0.37000000000000005,0.35000000000000003,0.37037037037037035,0.0,0.0,0.0
65,0.5517241379310345,0.0,0.2884779516358464,0.8787878787878788,0.28848728246318606,0.664323374340949,0.6582278481012659,0.6642537056187522,0.36148466917697686,0.5828220858895705,0.36162582187686787,0.355,0.30000000000000004,0.3555555555555555,0.1111111111111111,0.0,0.0
66,0.375,0.0,0.7533428165007113,0.7515151515151515,0.7533467202141901,0.653485647334505,0.6329113924050633,0.6535677352637022,0.36928456159225387,0.6319018404907976,0.36939629408248653,0.7400000000000001,0.1,0.7407407407407407,0.1111111111111111,0.0,0.0
67,0.27586206896551724,0.0,0.5345661450924609,0.703030303030303,0.534471218206158,0.3963093145869947,0.6645569620253164,0.3964150293002413,0.548951048951049,0.45398773006134974,0.5493126120741184,0.375,0.30000000000000004,0.3759259259259259,0.1111111111111111,0.0,0.0
68,0.5172413793103449,0.5961538461538461,0.6745376955903272,0.38181818181818183,0.6745314591700134,0.5369068541300527,0.6645569620253164,0.5370561875215443,0.466648735879505,0.4478527607361963,0.46682606096832036,0.505,0.25,0.5055555555555555,0.4444444444444444,0.0,1.0
69,0.8318965517241379,0.0,0.4617354196301565,0.5333333333333333,0.4616800535475234,0.5606326889279437,0.6708860759493671,0.5604963805584281,0.4542764927380311,0.4233128834355828,0.45427375971309025,0.545,0.1,0.5444444444444444,0.0,0.0,0.0
70,0.4267241379310345,0.0,0.7524893314366999,0.7090909090909091,0.7525100401606426,0.502929115407147,0.6265822784810127,0.5029300241296104,0.6441635287789134,0.6073619631901841,0.6443514644351465,0.375,0.2,0.3759259259259259,0.2222222222222222,0.0,0.0
71,0.3879310344827586,0.0,0.41251778093883357,0.5393939393939394,0.412483266398929,0.4496192149970709,0.569620253164557,0.44950017235436057,0.5392684238838085,0.852760736196319,0.5397489539748954,0.835,0.15000000000000002,0.8351851851851851,0.2222222222222222,1.0,0.0
72,0.44396551724137934,0.0,0.3183499288762447,0.6363636363636364,0.31827309236947793,0.513766842413591,0.689873417721519,0.5136159944846604,0.7520172135556752,0.588957055214724,0.7525403466826062,0.505,0.25,0.5055555555555555,0.1111111111111111,0.0,0.0
73,0.4224137931034483,0.0,0.3664295874822191,0.5212121212121212,0.3664658634538152,0.5319273579379028,0.5886075949367089,0.5318855567045846,0.6976869284561593,0.7300613496932515,0.6981470412432755,0.7050000000000001,0.2,0.7055555555555555,0.2222222222222222,0.0,0.0
74,0.5905172413793104,0.0,0.5527738264580371,0.503030303030303,0.552710843373494,0.4909197422378442,0.5379746835443038,0.49086521889003787,0.5621301775147929,0.5521472392638037,0.5624626419605498,0.45,0.15000000000000002,0.45,0.5555555555555556,0.0,0.0
75,0.7241379310344828,0.0,0.3860597439544808,0.6727272727272727,0.38604417670682734,0.5878734622144113,0.7088607594936709,0.5880730782488797,0.38811188811188807,0.5460122699386503,0.38852361028093246,0.47500000000000003,0.2,0.47592592592592586,0.1111111111111111,0.0,0.0
76,0.3577586206896552,0.8076923076923077,0.6096728307254624,0.6787878787878788,0.6096050870147256,0.4859402460456942,0.6012658227848101,0.4860392967942089,0.8345884884346423,0.6441717791411042,0.835026897788404,0.5650000000000001,0.5,0.5648148148148148,0.0,0.0,1.0
77,0.043103448275862065,0.0,0.3886201991465149,0.6727272727272727,0.3885542168674699,0.1707674282366725,0.4177215189873417,0.17063081695966908,0.48009682625067235,0.3987730061349693,0.48057381948595335,0.49500000000000005,0.2,0.4944444444444444,0.0,0.0,0.0
78,0.5646551724137931,0.6923076923076923,0.6435277382645803,0.6242424242424243,0.6434069611780455,0.46660808435852374,0.7151898734177216,0.4667356084108928,0.633674018289403,0.5521472392638037,0.634190077704722,0.525,0.25,0.5259259259259259,0.3333333333333333,0.0,1.0
79,0.5732758620689655,0.0,0.4031294452347084,0.5757575757575758,0.4031124497991968,0.5369068541300527,0.5632911392405063,0.5370561875215443,0.5252824098977945,0.29447852760736193,0.525403466826061,0.44000000000000006,0.30000000000000004,0.4407407407407407,0.0,0.0,0.0
80,0.45689655172413796,0.0,0.25803698435277383,0.5454545454545454,0.2580321285140562,0.5424721734036321,0.6139240506329114,0.5425715270596346,0.3932221624529317,0.5153374233128835,0.39330543933054396,0.27999999999999997,0.25,0.2796296296296296,0.2222222222222222,0.0,0.0
81,0.18534482758620688,0.0,0.5763869132290185,0.5393939393939394,0.5763052208835341,0.4121265377855887,0.5316455696202532,0.4122716304722509,0.6586874663797742,0.852760736196319,0.6586969515839809,0.41500000000000004,0.15000000000000002,0.41481481481481486,0.0,0.0,0.0
82,0.4267241379310345,0.0,0.4722617354196302,0.6181818181818182,0.4722222222222222,0.6262448740480375,0.5379746835443038,0.6263357462943813,0.2988165680473373,0.49693251533742333,0.2988643156007173,0.545,0.2,0.5444444444444444,0.1111111111111111,0.0,0.0
83,0.625,0.0,0.5385490753911807,0.4666666666666667,0.5384872824631861,0.3913298183948448,0.7341772151898734,0.39124439848328163,0.43786982248520706,0.4355828220858896,0.4381350866706515,0.37000000000000005,0.15000000000000002,0.37037037037037035,0.0,0.0,0.0
84,0.34913793103448276,0.0,0.438122332859175,0.6484848484848484,0.4380856760374833,0.2111892208553017,0.6455696202531646,0.21096173733195445,0.7111350188273267,0.50920245398773,0.7112970711297071,0.505,0.35000000000000003,0.5055555555555555,0.1111111111111111,0.0,0.0
85,0.560344827586207,0.0,0.34793741109530585,0.503030303030303,0.34789156626506024,0.28265963678968953,0.5189873417721519,0.28266115132712855,0.3353953738569123,0.50920245398773,0.3359234907352062,0.685,0.15000000000000002,0.6851851851851852,0.3333333333333333,1.0,0.0
86,0.5991379310344828,0.0,0.5541963015647227,0.6484848484848484,0.5542168674698795,0.43526654950205035,0.5506329113924051,0.43536711478800405,0.5430338891877353,0.49693251533742333,0.5433353257621041,0.6950000000000001,0.2,0.6944444444444444,0.0,0.0,0.0
87,0.3405172413793104,0.0,0.5621621621621622,0.503030303030303,0.5620816599732263,0.4165202108963093,0.46835443037974683,0.4164081351258187,0.19042495965572886,0.5276073619631901,0.19067543335325765,0.32000000000000006,0.30000000000000004,0.32037037037037036,0.1111111111111111,0.0,0.0
88,0.3103448275862069,0.0,0.4483641536273115,0.5575757575757576,0.448293172690763,0.5155243116578794,0.4746835443037974,0.5156842468114443,0.9190424959655729,0.5766871165644172,0.9193066347878064,0.455,0.2,0.45555555555555555,0.1111111111111111,0.0,0.0
89,0.24137931034482757,0.0,0.6469416785206259,0.5696969696969697,0.646921017402945,0.36350322202694785,0.6518987341772152,0.3633229920716994,0.5061861215707371,0.4907975460122699,0.506276150627615,0.41500000000000004,0.25,0.41481481481481486,0.1111111111111111,1.0,0.0
90,0.8232758620689655,0.0,0.49644381223328593,0.503030303030303,0.4964859437751004,0.6162858816637375,0.569620253164557,0.6163391933815926,0.21059709521247982,0.34355828220858897,0.21099820681410641,0.6200000000000001,0.2,0.6203703703703703,0.1111111111111111,0.0,0.0
91,0.18534482758620688,0.0,0.8216216216216217,0.5212121212121212,0.821619812583668,0.44991212653778556,0.4746835443037974,0.44984488107549114,0.5169445938676709,0.5766871165644172,0.5170352659892409,0.47500000000000003,0.1,0.47592592592592586,0.0,0.0,0.0
92,0.3706896551724138,0.0,0.5837837837837838,0.6424242424242425,0.5836680053547524,0.22612770943175162,0.6962025316455697,0.22612892106170285,0.44728348574502413,0.38650306748466257,0.4476987447698745,0.67,0.15000000000000002,0.6703703703703704,0.1111111111111111,0.0,0.0
93,0.5560344827586207,0.0,0.4008534850640114,0.4121212121212121,0.4007697456492637,0.5717633274751025,0.6139240506329114,0.5718717683557393,0.27003765465303925,0.5153374233128835,0.2701733413030484,0.68,0.2,0.6796296296296296,0.3333333333333333,0.0,0.0
94,0.46120689655172414,0.0,0.5072546230440967,0.8303030303030303,0.5071954484605087,0.4882835383714118,0.4050632911392405,0.4884522578421234,0.28483055406132324,0.5521472392638037,0.28511655708308425,0.73,0.25,0.7296296296296296,0.0,0.0,0.0
95,0.4870689655172414,0.5384615384615385,0.6423897581792319,0.5696969696969697,0.6424029451137885,0.5,0.6645569620253164,0.5001723543605653,0.5626681011296396,0.5398773006134969,0.5630603705917514,0.42000000000000004,0.45,0.42037037037037034,0.4444444444444444,0.0,1.0
96,0.4396551724137931,0.0,0.4970128022759602,0.9151515151515152,0.4969879518072289,0.3681898066783832,0.27848101265822783,0.36814891416752843,0.3899946207638515,0.5950920245398773,0.3903167961745368,0.79,0.15000000000000002,0.7907407407407406,0.6666666666666666,0.0,0.0
97,0.06896551724137931,0.576923076923077,0.7965860597439545,0.6121212121212121,0.7965194109772423,0.6930287053309899,0.46202531645569617,0.6932092381937264,0.5562130177514794,0.7239263803680982,0.5564853556485355,0.515,0.1,0.5148148148148147,0.3333333333333333,0.0,1.0
98,0.3275862068965517,0.0,0.4122332859174965,0.8242424242424242,0.41214859437751,0.3778558875219684,0.6518987341772152,0.3778007583591865,0.6164604626143088,0.37423312883435583,0.6168559473998804,0.6150000000000001,0.15000000000000002,0.6148148148148147,0.2222222222222222,0.0,0.0
99,0.353448275862069,0.0,0.6580369843527739,0.6060606060606061,0.6579651941097724,0.5509666080843585,0.4556962025316455,0.55084453636677,0.5223238300161378,0.5766871165644172,0.5224148236700538,0.6200000000000001,0.1,0.6203703703703703,0.3333333333333333,0.0,0.0
100,0.3146551724137931,0.0,0.4896159317211949,0.6363636363636364,0.48962516733601075,0.5547744581136497,0.5506329113924051,0.5546363322992071,0.4276492738031199,0.5705521472392638,0.4279736999402271,0.58,0.30000000000000004,0.5796296296296296,0.1111111111111111,0.0,0.0
101,0.3232758620689655,0.0,0.4446657183499289,0.7090909090909091,0.4446117804551539,0.2735793790275337,0.25949367088607594,0.2733540158566012,0.7885960193652501,0.6687116564417178,0.7890017931858936,0.34,0.2,0.34074074074074073,0.1111111111111111,0.0,0.0
102,0.5387931034482759,0.0,0.27596017069701284,0.5818181818181818,0.2759370816599732,0.5588752196836555,0.4240506329113924,0.5587728369527749,0.8041958041958042,0.4110429447852761,0.8045427375971309,0.54,0.15000000000000002,0.5407407407407407,0.5555555555555556,0.0,0.0
