account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,intl_plan_yes,voice_mail_plan_yes
0.7148760330578513,0.0,0.507411630558723,0.3006134969325153,0.5073775989268947,0.389056915039868,0.48823529411764705,0.38919443545778065,0.6711392405063292,0.6705882352941176,0.6713562183455262,0.3147208121827411,0.2777777777777778,0.3139097744360902,0.3333333333333333,0.0,0.0
0.6074380165289256,0.0,0.4378563283922463,0.9079754601226994,0.437793427230047,0.7206488864448722,0.5117647058823529,0.7208023293432546,0.5708860759493671,0.5823529411764706,0.5711873944850873,0.4974619289340102,0.16666666666666666,0.49812030075187963,0.2222222222222222,0.0,0.0
0.4256198347107438,0.0,0.539623717217788,0.44785276073619634,0.539570757880617,0.429474841902667,0.7058823529411764,0.4296344225169848,0.5878481012658228,0.44705882352941173,0.5880697805289814,0.38071065989847713,0.4444444444444444,0.381578947368421,0.3333333333333333,0.0,0.0
0.3057851239669422,0.7115384615384616,0.34635119726339797,0.5950920245398773,0.34641180415828304,0.7462194116029695,0.6470588235294118,0.7463604011646716,0.6296202531645569,0.5705882352941176,0.6297129994372538,0.5736040609137056,0.2777777777777778,0.5733082706766917,0.2222222222222222,0.0,1.0
0.2603305785123967,0.0,0.4181870011402508,0.5092024539877301,0.41817572099262246,0.4077536431124554,0.5352941176470588,0.40795858945325136,0.6040506329113924,0.40588235294117647,0.6043894203714125,0.6345177664974619,0.16666666666666666,0.6353383458646616,0.3333333333333333,1.0,0.0
0.4256198347107438,0.0,0.6439566704675029,0.754601226993865,0.6438631790744467,0.44762166620841354,0.6235294117647059,0.44775153671950824,0.688860759493671,0.5,0.6888013505908835,0.5126903553299492,0.2222222222222222,0.513157894736842,0.1111111111111111,0.0,0.0
0.6570247933884298,0.0,0.33893956670467507,0.6503067484662577,0.3388665325285044,0.44954632939235634,0.4411764705882353,0.4496926560983501,0.4936708860759494,0.7705882352941177,0.494091164884637,0.6649746192893401,0.2222222222222222,0.6654135338345865,0.0,0.0,0.0
0.31818181818181823,0.0,0.419327251995439,0.49079754601226994,0.41934942991281027,0.5490789111905416,0.5882352941176471,0.5490132643157554,0.40683544303797464,0.6235294117647059,0.40686550365785035,0.6954314720812182,0.38888888888888884,0.6954887218045113,0.0,0.0,0.0
0.049586776859504134,0.5961538461538461,0.7562713797035349,0.5766871165644172,0.756203890006707,0.40582897992851247,0.5588235294117647,0.4060174700744096,0.6564556962025316,0.6882352941176471,0.6567248171074845,0.6548223350253807,0.05555555555555555,0.6541353383458646,0.1111111111111111,0.0,1.0
0.5289256198347108,0.6538461538461539,0.5829532497149373,0.4846625766871166,0.5829979879275655,0.3651361011822931,0.6647058823529411,0.36525396311873176,0.4812658227848101,0.6882352941176471,0.48114800225098486,0.751269035532995,0.5,0.7518796992481203,0.2222222222222222,0.0,1.0
0.2809917355371901,0.0,0.556157354618016,0.558282208588957,0.5561703554661301,0.7189991751443497,0.3352941176470588,0.7191847298608864,0.5159493670886076,0.5294117647058824,0.5160382667416995,0.5786802030456852,0.2777777777777778,0.5789473684210527,0.0,0.0,0.0
0.43388429752066116,0.0,0.6097491448118586,0.5828220858895705,0.6096579476861167,0.4176519109155898,0.4117647058823529,0.4176641863474604,0.6584810126582279,0.7294117647058823,0.6584130557118739,0.6192893401015228,0.2777777777777778,0.6184210526315789,0.3333333333333333,0.0,0.0
0.3925619834710744,0.0,0.42759407069555305,0.7484662576687117,0.4275653923541248,0.6007698652735771,0.6823529411764706,0.6007764477515367,0.5377215189873418,0.5235294117647059,0.537985368598762,0.4974619289340102,0.05555555555555555,0.49812030075187963,0.3333333333333333,0.0,0.0
0.6115702479338844,0.0,0.5,0.49079754601226994,0.5,0.5427550178718724,0.7470588235294118,0.5428663862827564,0.47645569620253164,0.6,0.47664603263927974,0.49238578680203043,0.1111111111111111,0.4924812030075188,0.2222222222222222,0.0,0.0
0.40082644628099173,0.0,0.451539338654504,0.43558282208588955,0.45154258886653253,0.8430024745669509,0.38823529411764707,0.8430928502102879,0.36506329113924046,0.5470588235294117,0.36522228474957796,0.1065989847715736,0.2222222222222222,0.10714285714285712,0.1111111111111111,1.0,0.0
0.6570247933884298,0.0,0.47434435575826683,0.7177914110429447,0.47434607645875254,0.8715974704426726,0.7588235294117647,0.8718861209964412,0.40607594936708863,0.711764705882353,0.40630275745638716,0.5076142131979695,0.1111111111111111,0.5075187969924813,0.1111111111111111,0.0,0.0
0.1735537190082645,0.0,0.7169327251995439,0.6441717791411044,0.7169684775318578,0.5850976079186143,0.611764705882353,0.5852474927208023,0.399493670886076,0.3941176470588235,0.3995498030388295,0.4720812182741117,0.2222222222222222,0.47180451127819545,0.0,1.0,0.0
0.4793388429752066,0.40384615384615385,0.43671607753705816,0.6871165644171779,0.4366197183098592,0.723948309045917,0.6470588235294118,0.724037528307991,0.34177215189873417,0.5,0.3421496904895892,0.6040609137055838,0.38888888888888884,0.6033834586466165,0.1111111111111111,0.0,1.0
0.18181818181818182,0.0,0.5917901938426454,0.43558282208588955,0.5917169684775319,0.41985152598295294,0.5529411764705883,0.41992882562277584,0.5513924050632911,0.7352941176470588,0.5514912774338774,0.6294416243654822,0.7222222222222222,0.6296992481203008,0.1111111111111111,0.0,0.0
0.1652892561983471,0.826923076923077,0.4529646522234892,0.588957055214724,0.4528839704896043,0.7709650811108055,0.6882352941176471,0.7709479132966677,0.5481012658227848,0.5705882352941176,0.5481148002250985,0.5482233502538071,0.2222222222222222,0.5488721804511277,0.2222222222222222,0.0,1.0
0.4173553719008265,0.0,0.44612314709236034,0.4110429447852761,0.4461770623742455,0.5617266978278802,0.6058823529411764,0.5619540601747007,0.3592405063291139,0.4235294117647059,0.35959482273494653,0.5025380710659899,0.1111111111111111,0.5018796992481203,0.2222222222222222,0.0,0.0
0.4132231404958678,0.40384615384615385,0.6784492588369442,0.5398773006134969,0.6784037558685446,0.5762991476491613,0.49411764705882355,0.5765124555160143,0.589873417721519,0.5588235294117647,0.590320765334834,0.5076142131979695,0.2777777777777778,0.5075187969924813,0.2222222222222222,0.0,1.0
0.4297520661157025,0.0,0.4569555302166477,0.5276073619631902,0.4569081153588196,0.5367060764366236,0.47058823529411764,0.5367195082497573,0.41341772151898737,0.6411764705882352,0.413618458075408,0.6446700507614213,0.16666666666666666,0.6447368421052632,0.2222222222222222,0.0,0.0
0.15289256198347106,0.0,0.33437856328392246,0.6993865030674847,0.3343393695506372,0.5738245806983777,0.6176470588235294,0.5739242963442251,0.5149367088607595,0.5764705882352941,0.5149127743387732,0.7309644670050761,0.1111111111111111,0.731203007518797,0.2222222222222222,0.0,0.0
0.4669421487603306,0.0,0.419327251995439,0.7300613496932515,0.41934942991281027,0.4426725323068463,0.6529411764705882,0.4428987382724037,0.6984810126582278,0.6235294117647059,0.69893078221722,0.45685279187817257,0.16666666666666666,0.4567669172932331,0.5555555555555556,0.0,0.0
0.3760330578512397,0.0,0.7143671607753705,0.6134969325153374,0.7142857142857144,0.1146549353863074,0.5529411764705883,0.11452604335166613,0.4713924050632911,0.5882352941176471,0.4715813168261115,0.49238578680203043,0.3333333333333333,0.4924812030075188,0.2222222222222222,0.0,0.0
0.4628099173553719,0.75,0.5980615735461802,0.4723926380368098,0.5980885311871228,0.4511960406928787,0.5294117647058824,0.4513102555807182,0.40430379746835443,0.5882352941176471,0.4046145188519978,0.45685279187817257,0.2222222222222222,0.4567669172932331,0.1111111111111111,0.0,1.0
0.5206611570247934,0.0,0.6989737742303307,0.558282208588957,0.6988598256203891,0.5971954907891118,0.5411764705882353,0.5972177288903268,0.6154430379746836,0.7529411764705882,0.6156443444006753,0.7055837563451777,0.3333333333333333,0.7048872180451128,0.0,0.0,0.0
0.08264462809917356,0.0,0.41619156214367165,0.4785276073619632,0.4161636485580148,0.3016222161121804,0.4647058823529412,0.3015205435134261,0.6263291139240507,0.6352941176470588,0.626336522228475,0.34517766497461927,0.38888888888888884,0.3458646616541353,0.0,0.0,0.0
0.5413223140495868,0.0,0.467502850627138,0.6871165644171779,0.4674714956405097,0.6697827880120979,0.47058823529411764,0.6700097055968942,0.39367088607594936,0.7176470588235294,0.3939223410241981,0.5177664974619289,0.2222222222222222,0.5169172932330827,0.1111111111111111,0.0,0.0
0.19421487603305787,0.0,0.8563283922462942,0.5766871165644172,0.8563044936284373,0.36623590871597467,0.6058823529411764,0.3662245228081527,0.499746835443038,0.5529411764705883,0.4997186268992685,0.36548223350253806,0.2777777777777778,0.3646616541353383,0.2222222222222222,0.0,0.0
0.47520661157024796,0.0,0.4173318129988598,0.754601226993865,0.4173373574782026,0.4855650261204289,0.6647058823529411,0.4856033646069233,0.5382278481012658,0.6,0.5385481148002251,0.3959390862944162,0.2777777777777778,0.3966165413533834,0.1111111111111111,0.0,0.0
0.45867768595041325,0.0,0.38683010262257694,0.20858895705521474,0.3868209255533199,0.6681330767115755,0.5823529411764706,0.668392106114526,0.5298734177215191,0.6764705882352942,0.530106921778278,0.6192893401015228,0.4444444444444444,0.6184210526315789,0.1111111111111111,0.0,0.0
0.21074380165289258,0.5961538461538461,0.3483466362599772,0.5398773006134969,0.3482562038900067,0.382183117954358,0.5882352941176471,0.38240051763183436,0.3592405063291139,0.8294117647058823,0.35959482273494653,0.2893401015228426,0.5555555555555556,0.2894736842105263,0.3333333333333333,0.0,1.0
0.2644628099173554,0.0,0.5202394526795895,0.3558282208588957,0.5202883970489605,0.5551278526257905,0.5470588235294117,0.5551601423487544,0.47873417721518985,0.5705882352941176,0.47889701744513224,0.4365482233502538,0.2777777777777778,0.4360902255639097,0.1111111111111111,0.0,0.0
0.3842975206611571,0.0,0.7271949828962372,0.588957055214724,0.72719651240778,0.7613417651910915,0.3941176470588235,0.7615658362989324,0.5734177215189874,0.43529411764705883,0.5734383792909398,0.5380710659898477,0.1111111111111111,0.537593984962406,0.0,0.0,0.0
0.37190082644628103,0.0,0.4133409350057013,0.5460122699386504,0.41331321260898723,0.48336541105306574,0.6,0.4833387253316079,0.5663291139240506,0.888235294117647,0.5666854248733821,0.8477157360406091,0.16666666666666666,0.8477443609022556,0.2222222222222222,1.0,0.0
0.2975206611570248,0.6538461538461539,0.7209236031927024,0.6319018404907976,0.7208249496981892,0.6051690954083035,0.4647058823529412,0.6053057263021676,0.3668354430379747,0.38235294117647056,0.36691052335396734,0.5786802030456852,0.16666666666666666,0.5789473684210527,0.0,1.0,1.0
0.6694214876033058,0.44230769230769235,0.6385404789053593,0.7730061349693251,0.6384976525821596,0.6420126477866374,0.5235294117647059,0.6421869945001618,0.7440506329113924,0.611764705882353,0.7445132245357344,0.4467005076142132,0.2222222222222222,0.4473684210526315,0.1111111111111111,0.0,1.0
0.4297520661157025,0.0,0.5877993158494869,0.5153374233128835,0.5876928236083165,0.7049766290899092,0.8117647058823529,0.7049498544160465,0.29645569620253165,0.5352941176470588,0.2965672481710748,0.45685279187817257,0.16666666666666666,0.4567669172932331,0.1111111111111111,0.0,0.0
0.3347107438016529,0.46153846153846156,0.44241733181299886,0.803680981595092,0.44232059020791414,0.6722573549628815,0.6235294117647059,0.6722743448722097,0.309873417721519,0.4,0.3100731570061902,0.5431472081218274,0.16666666666666666,0.543233082706767,0.1111111111111111,0.0,1.0
0.12396694214876035,0.0,0.5054161915621437,0.7914110429447853,0.505365526492287,0.4201264778663734,0.6176470588235294,0.42025234551924945,0.41240506329113924,0.5411764705882353,0.4124929656724817,0.25888324873096447,0.1111111111111111,0.25939849624060146,0.0,0.0,0.0
0.1322314049586777,0.3076923076923077,0.3566134549600912,0.34355828220858897,0.35663983903420526,0.6780313445147099,0.8235294117647058,0.6780977030087351,0.5959493670886076,0.6411764705882352,0.5959482273494654,0.6142131979695431,0.1111111111111111,0.6146616541353384,0.0,0.0,1.0
0.7396694214876033,0.6346153846153847,0.660775370581528,0.4785276073619632,0.6607981220657276,0.640362936486115,0.4647058823529412,0.6405693950177936,0.5237974683544304,0.711764705882353,0.5239167135621835,0.38578680203045684,0.2222222222222222,0.3853383458646616,0.1111111111111111,0.0,1.0
0.7520661157024794,0.15384615384615385,0.24657924743443557,0.7300613496932515,0.24664654594232063,0.7841627715149848,0.5705882352941176,0.7842122290520867,0.4567088607594937,0.7823529411764706,0.45694991558806974,0.44162436548223344,0.1111111111111111,0.4417293233082707,0.2222222222222222,0.0,1.0
0.16942148760330578,0.0,0.4170467502850628,0.5153374233128835,0.41700201207243465,0.7036018696728072,0.6647058823529411,0.7036557748301521,0.11392405063291139,0.6882352941176471,0.11423747889701744,0.40609137055837563,0.6666666666666666,0.40601503759398494,0.1111111111111111,0.0,0.0
0.15702479338842978,0.0,0.26596351197263396,0.5092024539877301,0.2659289067739772,0.5488039593071212,0.6705882352941176,0.5490132643157554,0.5220253164556962,0.611764705882353,0.522228474957794,0.3299492385786802,0.2222222222222222,0.3308270676691729,0.0,0.0,0.0
0.23966942148760334,0.5961538461538461,0.6413911060433296,0.4785276073619632,0.6413480885311872,0.525982952983228,0.4647058823529412,0.5260433516661275,0.5739240506329114,0.4647058823529412,0.5740011254924029,0.4619289340101523,0.16666666666666666,0.46240601503759393,0.1111111111111111,1.0,1.0
0.26859504132231404,0.0,0.33637400228050174,0.8159509202453988,0.3363514419852448,0.6821556227660159,0.5823529411764706,0.6823034616628922,0.5427848101265823,0.7176470588235294,0.5430500844119303,0.26903553299492383,0.2777777777777778,0.268796992481203,0.1111111111111111,0.0,0.0
0.29338842975206614,0.0,0.5436145952109463,0.6809815950920246,0.5435949027498324,0.6642837503436898,0.6058823529411764,0.6645098673568425,0.7040506329113925,0.5588235294117647,0.7039954980303883,0.2233502538071066,0.16666666666666666,0.22368421052631576,0.1111111111111111,0.0,0.0
0.4669421487603306,0.5,0.39082098061573545,0.5398773006134969,0.3908450704225352,0.42810008248556497,0.7352941176470588,0.42801682303461663,0.6268354430379747,0.5529411764705883,0.6268992684299382,0.583756345177665,0.38888888888888884,0.5845864661654134,0.2222222222222222,0.0,1.0
0.6942148760330579,0.0,0.7870581527936147,0.7361963190184049,0.7870556673373575,0.3395655760241958,0.5176470588235293,0.3396958912973148,0.6630379746835443,0.6823529411764706,0.6634777715250422,0.6040609137055838,0.2777777777777778,0.6033834586466165,0.1111111111111111,0.0,0.0
0.40495867768595045,0.0,0.35518814139110605,0.5521472392638037,0.3551307847082495,0.4025295573274677,0.4117647058823529,0.40245875121319963,0.4288607594936709,0.5588235294117647,0.4288126055149128,0.5329949238578681,0.3333333333333333,0.5338345864661653,0.1111111111111111,0.0,0.0
0.3140495867768595,0.0,0.6989737742303307,0.5337423312883436,0.6988598256203891,0.69865273577124,0.48823529411764705,0.6988029763830477,0.6060759493670886,0.5352941176470588,0.6060776589758019,0.38071065989847713,0.2222222222222222,0.381578947368421,0.0,0.0,0.0
0.5619834710743802,0.0,0.6562143671607754,0.6932515337423313,0.6561032863849766,0.6059939510585648,0.4647058823529412,0.6059527660951148,0.5182278481012658,0.6529411764705882,0.5182892515475521,0.5431472081218274,0.38888888888888884,0.543233082706767,0.4444444444444444,0.0,0.0
0.49173553719008267,0.0,0.2688141391106043,0.5950920245398773,0.26877934272300474,0.4990376684080286,0.5352941176470588,0.4991912002588159,0.4468354430379747,0.8764705882352941,0.4468204839617333,0.4873096446700507,0.2222222222222222,0.48684210526315785,0.1111111111111111,0.0,0.0
0.49586776859504134,0.38461538461538464,0.6040478905359179,0.6748466257668712,0.6039570757880618,0.5914215012372834,0.7058823529411764,0.5913943707538014,0.6037974683544304,0.6294117647058823,0.6038266741699494,0.47715736040609136,0.1111111111111111,0.4774436090225564,0.0,0.0,1.0
0.5206611570247934,0.0,0.3862599771949829,0.6748466257668712,0.38631790744466804,0.4014297497937861,0.6823529411764706,0.40148819152377874,0.5265822784810127,0.5176470588235293,0.5267304445694991,0.5431472081218274,0.2222222222222222,0.543233082706767,0.2222222222222222,0.0,0.0
0.2272727272727273,0.0,0.6354047890535919,0.6134969325153374,0.6353118712273642,0.3992301347264228,0.6470588235294118,0.3992235522484633,0.4318987341772152,0.7588235294117647,0.4321890827236916,0.2842639593908629,0.4444444444444444,0.2838345864661654,0.1111111111111111,0.0,0.0
0.5413223140495868,0.40384615384615385,0.636830102622577,0.5460122699386504,0.6368209255533199,0.5312070387682155,0.6176470588235294,0.5312196700097057,0.5726582278481013,0.5,0.5728756330894766,0.39086294416243655,0.2777777777777778,0.39097744360902253,0.3333333333333333,1.0,1.0
0.6074380165289256,0.0,0.3899657924743444,0.6871165644171779,0.3900067069081154,0.5430299697552928,0.788235294117647,0.54318990617923,0.23594936708860761,0.5294117647058824,0.23579065841305574,0.5228426395939086,0.2777777777777778,0.5225563909774436,0.2222222222222222,1.0,0.0
0.34297520661157027,0.0,0.612599771949829,0.44171779141104295,0.6125083836351443,0.5435798735221335,0.5411764705882353,0.5435134260757037,0.38759493670886075,0.4647058823529412,0.38773213280810354,0.6040609137055838,0.1111111111111111,0.6033834586466165,0.2222222222222222,0.0,0.0
0.3140495867768595,0.44230769230769235,0.5977765108323831,0.44785276073619634,0.5977531857813548,0.504811657959857,0.37058823529411766,0.5050145583953413,0.520253164556962,0.6529411764705882,0.5205402363534046,0.36040609137055835,0.16666666666666666,0.3609022556390977,0.2222222222222222,0.0,1.0
0.37190082644628103,0.0,0.5789623717217788,0.6503067484662577,0.5789738430583502,0.5776739070662634,0.6647058823529411,0.5778065351019087,0.4951898734177215,0.7588235294117647,0.49521665728756337,0.6091370558375635,0.16666666666666666,0.6090225563909775,0.3333333333333333,0.0,0.0
0.7231404958677686,0.0,0.13511972633979474,0.7668711656441718,0.13514419852448023,0.46136926037943365,0.5294117647058824,0.4613393723714008,0.4129113924050633,0.6294117647058823,0.41305571187394485,0.5329949238578681,0.4444444444444444,0.5338345864661653,0.2222222222222222,0.0,0.0
0.14462809917355374,0.576923076923077,0.4170467502850628,0.7852760736196319,0.41700201207243465,0.44679681055815235,0.47058823529411764,0.4467809770300874,0.32734177215189875,0.6411764705882352,0.3275182892515476,0.7360406091370558,0.3333333333333333,0.7368421052631579,0.0,0.0,1.0
0.4380165289256199,0.0,0.29475484606613456,0.5766871165644172,0.2947686116700201,0.52048391531482,0.7352941176470588,0.5205435134260757,0.5751898734177215,0.7352941176470588,0.5751266178953293,0.7309644670050761,0.16666666666666666,0.731203007518797,0.1111111111111111,0.0,0.0
0.44214876033057854,0.0,0.395096921322691,0.7484662576687117,0.3950368879946345,0.4737420951333517,0.6882352941176471,0.4739566483338726,0.5863291139240506,0.5411764705882353,0.586381541924592,0.4974619289340102,0.16666666666666666,0.49812030075187963,0.1111111111111111,0.0,0.0
0.3760330578512397,0.0,0.5025655644241733,0.5214723926380368,0.5025150905432596,0.25680505911465495,0.7352941176470588,0.2568747978000647,0.5245569620253164,0.6294117647058823,0.5244794597636466,0.4873096446700507,0.05555555555555555,0.48684210526315785,0.2222222222222222,0.0,0.0
0.43388429752066116,0.0,0.45210946408209807,0.6871165644171779,0.4520456069751845,0.6048941435248831,0.6705882352941176,0.6049822064056939,0.640253164556962,0.6235294117647059,0.6404051772650535,0.4619289340101523,0.16666666666666666,0.46240601503759393,0.0,0.0,0.0
0.47520661157024796,0.5576923076923077,0.4626567844925884,0.558282208588957,0.4626089872568746,0.7679406103931812,0.4647058823529412,0.7680362342284051,0.4878481012658228,0.7705882352941177,0.4879009566685425,0.5939086294416244,0.1111111111111111,0.5939849624060151,0.3333333333333333,1.0,1.0
0.19421487603305787,0.0,0.5042759407069556,0.6748466257668712,0.5041918175720993,0.7541930162221612,0.6705882352941176,0.7544483985765125,0.2918987341772152,0.7352941176470588,0.29206527855936976,0.5583756345177665,0.1111111111111111,0.5582706766917294,0.1111111111111111,0.0,0.0
0.3553719008264463,0.0,0.6693272519954391,0.5214723926380368,0.6693494299128103,0.3874072037393456,0.5352941176470588,0.3875768359754125,0.5172151898734177,0.5470588235294117,0.5171637591446258,0.48223350253807107,0.2777777777777778,0.4830827067669172,0.1111111111111111,0.0,0.0
0.5,0.0,0.48603192702394526,0.5766871165644172,0.4860831656606305,0.47759142150123723,0.6411764705882352,0.4775153671950825,0.6293670886075949,0.4411764705882353,0.6297129994372538,0.5736040609137056,0.1111111111111111,0.5733082706766917,0.1111111111111111,0.0,0.0
0.16942148760330578,0.0,0.4566704675028506,0.6319018404907976,0.4565727699530517,0.4393731097058015,0.6823529411764706,0.43934001941119377,0.6473417721518987,0.5117647058823529,0.6477208778840743,0.6548223350253807,0.16666666666666666,0.6541353383458646,0.1111111111111111,0.0,0.0
0.4793388429752066,0.0,0.3839794754846066,0.7423312883435583,0.3839704896042924,0.4949133901567226,0.48823529411764705,0.49498544160465874,0.5086075949367089,0.611764705882353,0.5087225661226786,0.39086294416243655,0.16666666666666666,0.39097744360902253,0.1111111111111111,0.0,0.0
0.31818181818181823,0.5384615384615385,0.701254275940707,0.834355828220859,0.7012072434607647,0.4055540280450921,0.5823529411764706,0.4056939501779359,0.30075949367088606,0.5823529411764706,0.30106921778277995,0.20304568527918782,0.1111111111111111,0.20300751879699247,0.2222222222222222,0.0,1.0
0.4710743801652893,0.11538461538461539,0.3993728620296465,0.7668711656441718,0.3993963782696177,0.4341490239208139,0.5882352941176471,0.43416370106761565,0.6313924050632912,0.5647058823529412,0.6314012380416433,0.5126903553299492,0.16666666666666666,0.513157894736842,0.1111111111111111,1.0,1.0
0.24793388429752067,0.0,0.25114025085518815,0.36809815950920244,0.2511737089201878,0.3566125927962606,0.6352941176470588,0.3565189259139437,0.4278481012658228,0.5117647058823529,0.42824985931344967,0.6751269035532995,0.2222222222222222,0.6748120300751879,0.2222222222222222,0.0,0.0
0.5702479338842975,0.0,0.5342075256556442,0.5276073619631902,0.53420523138833,0.46549353863073967,0.6823529411764706,0.4655451310255581,0.3883544303797469,0.5176470588235293,0.3882948790095667,0.5939086294416244,0.16666666666666666,0.5939849624060151,0.1111111111111111,0.0,0.0
0.024793388429752067,0.576923076923077,0.6311288483466363,0.6993865030674847,0.631120053655265,0.4558702227110256,0.6823529411764706,0.4558395341313491,0.6253164556962025,0.6176470588235294,0.6257737760270118,0.5482233502538071,0.6666666666666666,0.5488721804511277,0.1111111111111111,0.0,1.0
0.2272727272727273,0.0,0.6348346636259977,0.8159509202453988,0.6348088531187123,0.761616717074512,0.5235294117647059,0.7618893561954061,0.25772151898734175,0.5529411764705883,0.2577377602701182,0.6903553299492385,0.2222222222222222,0.6898496240601504,0.4444444444444444,0.0,0.0
0.21487603305785125,0.0,0.5267958950969214,0.6012269938650306,0.5268276324614354,0.5949958757217487,0.7352941176470588,0.5949530896150114,0.3572151898734177,0.6823529411764706,0.35734383792909397,0.9340101522842639,0.16666666666666666,0.9342105263157894,0.2222222222222222,0.0,0.0
0.2851239669421488,0.0,0.44640820980615736,0.5030674846625767,0.4463447350771295,0.5309320868847951,0.6588235294117647,0.530896150113232,0.45518987341772155,0.6352941176470588,0.45526167698368036,0.6395939086294417,0.05555555555555555,0.6390977443609022,0.1111111111111111,0.0,0.0
0.2851239669421488,0.0,0.6564994298745724,0.6748466257668712,0.6564386317907445,0.21418751718449272,0.5117647058823529,0.21417017146554515,0.6255696202531645,0.6176470588235294,0.6257737760270118,0.6700507614213198,0.2222222222222222,0.6691729323308271,0.1111111111111111,0.0,0.0
0.36363636363636365,0.23076923076923078,0.5359179019384265,0.6441717791411044,0.5358819584171698,0.4160021996150674,0.6294117647058823,0.4160465868650922,0.5111392405063291,0.7764705882352941,0.5115362971299944,0.5329949238578681,0.16666666666666666,0.5338345864661653,0.2222222222222222,0.0,1.0
